0.000000000000000000e+00,1.076233183856502296e-02,6.800000000000000000e+01,7.500000000000000000e-01
1.000000000000000000e+00,1.973094170403587311e-02,6.800000000000000000e+01,7.500000000000000000e-01
2.000000000000000000e+00,3.228699551569506887e-02,6.800000000000000000e+01,7.500000000000000000e-01
3.000000000000000000e+00,5.112107623318385557e-02,6.800000000000000000e+01,7.500000000000000000e-01
4.000000000000000000e+00,7.354260089686098789e-02,6.800000000000000000e+01,7.500000000000000000e-01
5.000000000000000000e+00,8.968609865470851539e-02,6.800000000000000000e+01,7.500000000000000000e-01
6.000000000000000000e+00,1.049327354260089634e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.000000000000000000e+00,1.156950672645739864e-01,6.800000000000000000e+01,7.500000000000000000e-01
8.000000000000000000e+00,1.363228699551569389e-01,6.800000000000000000e+01,7.500000000000000000e-01
9.000000000000000000e+00,1.569506726457399193e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.000000000000000000e+01,1.847533632286995631e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.100000000000000000e+01,2.107623318385650202e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.200000000000000000e+01,2.322869955156950661e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.300000000000000000e+01,2.493273542600896731e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.400000000000000000e+01,2.636771300448430555e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.500000000000000000e+01,2.816143497757847558e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.600000000000000000e+01,3.013452914798206428e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.700000000000000000e+01,3.174887892376681564e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.800000000000000000e+01,3.336322869955156700e-01,6.800000000000000000e+01,7.500000000000000000e-01
1.900000000000000000e+01,3.461883408071748658e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.000000000000000000e+01,3.587443946188340615e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.100000000000000000e+01,3.766816143497757619e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.200000000000000000e+01,3.892376681614349576e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.300000000000000000e+01,4.035874439461883401e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.400000000000000000e+01,4.125560538116592180e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.500000000000000000e+01,4.242152466367712926e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.600000000000000000e+01,4.340807174887892361e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.700000000000000000e+01,4.466367713004484319e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.800000000000000000e+01,4.636771300448430666e-01,6.800000000000000000e+01,7.500000000000000000e-01
2.900000000000000000e+01,4.834080717488788981e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.000000000000000000e+01,4.959641255605380938e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.100000000000000000e+01,5.085201793721972896e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.200000000000000000e+01,5.219730941704036065e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.300000000000000000e+01,5.354260089686098123e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.400000000000000000e+01,5.515695067264574369e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.500000000000000000e+01,5.730941704035874551e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.600000000000000000e+01,5.838565022421524642e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.700000000000000000e+01,5.946188340807174733e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.800000000000000000e+01,6.161434977578474914e-01,6.800000000000000000e+01,7.500000000000000000e-01
3.900000000000000000e+01,6.278026905829596771e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.000000000000000000e+01,6.358744394618833784e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.100000000000000000e+01,6.466367713004483875e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.200000000000000000e+01,6.582959641255605732e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.300000000000000000e+01,6.708520179372197134e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.400000000000000000e+01,6.834080717488789647e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.500000000000000000e+01,6.968609865470851705e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.600000000000000000e+01,7.130044843049326841e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.700000000000000000e+01,7.219730941704035621e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.800000000000000000e+01,7.372197309417040101e-01,6.800000000000000000e+01,7.500000000000000000e-01
4.900000000000000000e+01,7.497757847533632614e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.000000000000000000e+01,7.605381165919282704e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.100000000000000000e+01,7.704035874439462139e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.200000000000000000e+01,7.766816143497757841e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.300000000000000000e+01,7.865470852017937275e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.400000000000000000e+01,7.928251121076232977e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.500000000000000000e+01,8.008968609865471100e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.600000000000000000e+01,8.044843049327353723e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.700000000000000000e+01,8.134529147982062502e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.800000000000000000e+01,8.242152466367712593e-01,6.800000000000000000e+01,7.500000000000000000e-01
5.900000000000000000e+01,8.304932735426009405e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.000000000000000000e+01,8.376681614349775762e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.100000000000000000e+01,8.412556053811659496e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.200000000000000000e+01,8.430493273542600807e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.300000000000000000e+01,8.520179372197309586e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.400000000000000000e+01,8.609865470852018365e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.500000000000000000e+01,8.672645739910314067e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.600000000000000000e+01,8.735426008968609768e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.700000000000000000e+01,8.789237668161434813e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.800000000000000000e+01,8.816143497757847891e-01,6.800000000000000000e+01,7.500000000000000000e-01
6.900000000000000000e+01,8.869955156950672936e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.000000000000000000e+01,8.878923766816143592e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.100000000000000000e+01,8.923766816143497982e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.200000000000000000e+01,8.995515695067264339e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.300000000000000000e+01,9.022421524663677417e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.400000000000000000e+01,9.049327354260089384e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.500000000000000000e+01,9.130044843049327508e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.600000000000000000e+01,9.156950672645739475e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.700000000000000000e+01,9.210762331838564521e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.800000000000000000e+01,9.264573991031390676e-01,6.800000000000000000e+01,7.500000000000000000e-01
7.900000000000000000e+01,9.282511210762331988e-01,6.800000000000000000e+01,7.500000000000000000e-01
8.000000000000000000e+01,9.300448430493273300e-01,6.800000000000000000e+01,7.500000000000000000e-01
8.100000000000000000e+01,9.363228699551569001e-01,6.800000000000000000e+01,7.500000000000000000e-01
